id,clave,institucion,tipo_cliente,promotor,modo,monto_solicitado,letra_solicitada,plazo_solicitado,itbms_fuera,interes_compuesto,ESPERADO_cuotas,ESPERADO_letra_quincenal,ESPERADO_suma_recibir,ESPERADO_itbms,ESPERADO_intereses,ESPERADO_comision_admin,ESPERADO_comision_promotor,ESPERADO_servicio_descuento,ESPERADO_timbres,ESPERADO_notaria,ESPERADO_feci,ESPERADO_obligacion_neta,ESPERADO_total_pagar,ESPERADO_tir_ref
985,G12,Contraloria General,5,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,25,264.63,12213.74,22812.11,0.425011
986,G12,Contraloria General,5,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,25,671.76,12213.74,33315.84,0.371567
987,G12,Contraloria General,5,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
988,G12,Contraloria General,5,Referido $100,letra,,100,60,0,0,36,100,3316.2,59.07,2632.71,843.82,200,216,7.2,-75,0,3375.27,7200,0.385595
989,G12,Contraloria General,5,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
990,G12,Contraloria General,5,Referido $100,letra,,300,60,0,0,36,300,9910.94,176.53,7868.22,2521.87,200,648,21.7,-75.1,327.84,10087.47,21600,0.405031
991,G12,Contraloria General,6,Completo,monto,1000,,24,0,0,24,41.32,1000,17.81,529.26,254.45,95.19,59.5,2,25,0,1017.81,1983.21,0.37958
992,G12,Contraloria General,6,Completo,monto,1000,,60,0,0,60,23.89,1000,17.81,1343.5,254.45,137.63,86.02,2.9,25,0,1017.81,2867.31,0.323371
993,G12,Contraloria General,6,Completo,monto,5000,,24,0,0,24,206.82,5000,89.06,2646.31,1272.27,476.5,297.81,10,25,110.26,5089.06,9927.21,0.395973
994,G12,Contraloria General,6,Completo,monto,5000,,60,0,0,60,121.1,5000,89.06,6717.55,1272.27,697.53,435.95,14.6,25,279.9,5089.06,14531.86,0.337421
995,G12,Contraloria General,6,Completo,monto,12000,,24,0,0,24,495.57,12000,213.74,6351.14,3053.44,1141.78,713.61,23.8,25,264.63,12213.74,23787.14,0.396989
996,G12,Contraloria General,6,Completo,monto,12000,,60,0,0,60,290.32,12000,213.74,16122.13,3053.44,1672.24,1045.15,34.9,25,671.76,12213.74,34838.36,0.338172
997,G12,Contraloria General,6,Completo,letra,,100,24,0,0,24,100,2440.04,43.46,1291.42,620.88,230.4,144,4.8,25,0,2483.5,4800,0.384426
998,G12,Contraloria General,6,Completo,letra,,100,60,0,0,60,100,4215.57,75.09,5663.67,1072.67,576,360,12,25,0,4290.66,12000,0.328203
999,G12,Contraloria General,6,Completo,letra,,300,24,0,0,24,300,7259.02,129.3,3841.92,1847.08,691.2,432,14.5,24.9,160.08,7388.32,14400,0.396505
1000,G12,Contraloria General,6,Completo,letra,,300,60,0,0,60,300,12400.46,220.87,16660.15,3155.33,1728,1080,36,25.02,694.17,12621.33,36000,0.33819
1001,G12,Contraloria General,6,Baja,monto,1000,,24,0,0,24,40.1,1000,17.81,529.26,254.45,38.49,57.74,2,25,0,1017.81,1924.75,0.398083
1002,G12,Contraloria General,6,Baja,monto,1000,,60,0,0,60,23.19,1000,17.81,1343.5,254.45,55.65,83.48,2.8,25,0,1017.81,2782.69,0.343774
1003,G12,Contraloria General,6,Baja,monto,5000,,24,0,0,24,200.71,5000,89.06,2646.31,1272.27,192.68,289.03,9.7,25,110.26,5089.06,9634.31,0.415649
1004,G12,Contraloria General,6,Baja,monto,5000,,60,0,0,60,117.53,5000,89.06,6717.55,1272.27,282.06,423.09,14.2,25,279.9,5089.06,14103.13,0.359167
1005,G12,Contraloria General,6,Baja,monto,12000,,24,0,0,24,480.94,12000,213.74,6351.14,3053.44,461.71,692.56,23.1,25,264.63,12213.74,23085.32,0.416756
1006,G12,Contraloria General,6,Baja,monto,12000,,60,0,0,60,281.75,12000,213.74,16122.13,3053.44,676.21,1014.31,33.9,25,671.76,12213.74,33810.49,0.359978
1007,G12,Contraloria General,6,Baja,letra,,100,24,0,0,24,100,2514.64,44.79,1330.9,639.86,96,144,4.8,25.01,0,2559.43,4800,0.403438
1008,G12,Contraloria General,6,Baja,letra,,100,60,0,0,60,100,4344.03,77.37,5836.24,1105.35,240,360,12,25.01,0,4421.4,12000,0.349022
1009,G12,Contraloria General,6,Baja,letra,,300,24,0,0,24,300,7480.12,133.23,3958.94,1903.34,288,432,14.4,25.01,164.96,7613.35,14400,0.416294
1010,G12,Contraloria General,6,Baja,letra,,300,60,0,0,60,300,12777.74,227.59,17167.03,3251.33,720,1080,36,25.02,715.29,13005.33,36000,0.360023
1011,G12,Contraloria General,6,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,25,0,1017.81,2088.16,0.35018
1012,G12,Contraloria General,6,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,25,0,1017.81,2928.51,0.310185
1013,G12,Contraloria General,6,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25,110.26,5089.06,9638.66,0.415386
1014,G12,Contraloria General,6,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,25,279.9,5089.06,14015.23,0.363956
1015,G12,Contraloria General,6,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,25,264.63,12213.74,22812.11,0.425011
1016,G12,Contraloria General,6,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,25,671.76,12213.74,33315.84,0.371567
1017,G12,Contraloria General,6,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
1018,G12,Contraloria General,6,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
1019,G12,Contraloria General,6,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
1020,G12,Contraloria General,6,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
1021,G12,Contraloria General,7,Completo,monto,1000,,24,0,0,11,75.09,1000,17.81,244.27,254.45,59.48,49.57,1.7,25,0,1017.81,1652.28,0.432071
1022,G12,Contraloria General,7,Completo,monto,1000,,60,0,0,11,75.09,1000,17.81,244.27,254.45,59.48,49.57,1.7,25,0,1017.81,1652.28,0.432071
1023,G12,Contraloria General,7,Completo,monto,5000,,24,0,0,24,204.16,5000,89.06,2646.31,1272.27,352.78,293.98,9.8,25,110.26,5089.06,9799.46,0.40434
1024,G12,Contraloria General,7,Completo,monto,5000,,60,0,0,60,119.54,5000,89.06,6717.55,1272.27,516.42,430.35,14.4,25,279.9,5089.06,14344.95,0.346538
1025,G12,Contraloria General,7,Completo,monto,12000,,24,0,0,24,489.19,12000,213.74,6351.14,3053.44,845.32,704.44,23.5,25,264.63,12213.74,23481.21,0.405362
1026,G12,Contraloria General,7,Completo,monto,12000,,60,0,0,60,286.58,12000,213.74,16122.13,3053.44,1238.05,1031.71,34.4,25,671.76,12213.74,34390.23,0.347323
1027,G12,Contraloria General,7,Completo,letra,,100,24,0,0,11,100,1336.99,23.81,326.59,340.2,79.2,66,2.2,25.01,0,1360.8,2200,0.434898
1028,G12,Contraloria General,7,Completo,letra,,100,60,0,0,11,100,1336.99,23.81,326.59,340.2,79.2,66,2.2,25.01,0,1360.8,2200,0.434898
1029,G12,Contraloria General,7,Completo,letra,,300,24,0,0,11,300,4043.94,72.03,987.83,1028.99,237.6,198,6.6,25.01,0,4115.97,6600,0.440048
1030,G12,Contraloria General,7,Completo,letra,,300,60,0,0,11,300,4043.94,72.03,987.83,1028.99,237.6,198,6.6,25.01,0,4115.97,6600,0.440048
1031,G12,Contraloria General,7,Baja,monto,1000,,24,0,0,11,73.84,1000,17.81,244.27,254.45,32.49,48.73,1.7,25,0,1017.81,1624.45,0.443046
1032,G12,Contraloria General,7,Baja,monto,1000,,60,0,0,11,73.84,1000,17.81,244.27,254.45,32.49,48.73,1.7,25,0,1017.81,1624.45,0.443046
1033,G12,Contraloria General,7,Baja,monto,5000,,24,0,0,24,200.71,5000,89.06,2646.31,1272.27,192.68,289.03,9.7,25,110.26,5089.06,9634.31,0.415649
1034,G12,Contraloria General,7,Baja,monto,5000,,60,0,0,60,117.53,5000,89.06,6717.55,1272.27,282.06,423.09,14.2,25,279.9,5089.06,14103.13,0.359167
1035,G12,Contraloria General,7,Baja,monto,12000,,24,0,0,24,480.94,12000,213.74,6351.14,3053.44,461.71,692.56,23.1,25,264.63,12213.74,23085.32,0.416756
1036,G12,Contraloria General,7,Baja,monto,12000,,60,0,0,60,281.75,12000,213.74,16122.13,3053.44,676.21,1014.31,33.9,25,671.76,12213.74,33810.49,0.359978
1037,G12,Contraloria General,7,Baja,letra,,100,24,0,0,11,100,1360.2,24.23,332.26,346.11,44,66,2.3,24.9,0,1384.43,2200,0.445818
1038,G12,Contraloria General,7,Baja,letra,,100,60,0,0,11,100,1360.2,24.23,332.26,346.11,44,66,2.3,24.9,0,1384.43,2200,0.445818
1039,G12,Contraloria General,7,Baja,letra,,300,24,0,0,11,300,4113.58,73.27,1004.84,1046.71,132,198,6.7,24.9,0,4186.85,6600,0.451044
1040,G12,Contraloria General,7,Baja,letra,,300,60,0,0,11,300,4113.58,73.27,1004.84,1046.71,132,198,6.7,24.9,0,4186.85,6600,0.451044
1041,G12,Contraloria General,7,Referido $100,monto,1000,,24,0,0,11,81.55,1000,17.81,244.27,254.45,200,50.82,1.7,25,0,1017.81,1794.05,0.385052
1042,G12,Contraloria General,7,Referido $100,monto,1000,,60,0,0,11,81.55,1000,17.81,244.27,254.45,200,50.82,1.7,25,0,1017.81,1794.05,0.385052
1043,G12,Contraloria General,7,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25,110.26,5089.06,9638.66,0.415386
1044,G12,Contraloria General,7,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,25,279.9,5089.06,14015.23,0.363956
1045,G12,Contraloria General,7,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,25,264.63,12213.74,22812.11,0.425011
1046,G12,Contraloria General,7,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,25,671.76,12213.74,33315.84,0.371567
1047,G12,Contraloria General,7,Referido $100,letra,,100,24,0,0,11,100,1323.28,23.57,323.24,336.71,200,66,2.3,-75.1,0,1346.85,2200,0.428525
1048,G12,Contraloria General,7,Referido $100,letra,,100,60,0,0,11,100,1323.28,23.57,323.24,336.71,200,66,2.3,-75.1,0,1346.85,2200,0.428525
1049,G12,Contraloria General,7,Referido $100,letra,,300,24,0,0,11,300,4134.68,73.65,1009.99,1052.08,200,198,6.6,-75,0,4208.33,6600,0.454408
1050,G12,Contraloria General,7,Referido $100,letra,,300,60,0,0,11,300,4134.68,73.65,1009.99,1052.08,200,198,6.6,-75,0,4208.33,6600,0.454408
1051,G11,Caja de Seguro Social,1,Completo,monto,5000,,72,0,0,48,108.93,5000,125.58,2460.27,1793.95,522.84,313.7,10.5,25,205.02,5125.58,10456.86,0.245346
1052,G11,Caja de Seguro Social,1,Completo,letra,,40,72,0,0,48,40,1867.82,46.91,919.07,670.16,192,115.2,3.9,24.94,0,1914.73,3840,0.23398
1053,G11,Caja de Seguro Social,1,Baja,monto,5000,,72,0,0,48,105.48,5000,125.58,2460.27,1793.95,202.53,303.79,10.2,25,205.02,5125.58,10126.34,0.258364
1054,G11,Caja de Seguro Social,1,Baja,letra,,40,72,0,0,48,40,1929.23,48.45,949.28,692.19,76.8,115.2,3.9,24.95,0,1977.68,3840,0.246268
1055,G11,Caja de Seguro Social,3,Completo,monto,5000,,72,0,0,48,122.81,5000,35.25,4833.84,503.53,825.29,353.69,11.8,25,201.41,5035.25,11789.81,0.287881
1056,G11,Caja de Seguro Social,3,Completo,letra,,40,72,0,0,48,40,1652.02,11.65,1597.12,166.37,268.8,115.2,3.9,24.94,0,1663.67,3840,0.276992
1057,G11,Caja de Seguro Social,3,Baja,monto,5000,,72,0,0,48,125.96,5000,89.06,4885.49,1272.27,241.84,362.76,12.1,25,203.56,5089.06,12092.08,0.352909
1058,G11,Caja de Seguro Social,3,Baja,letra,,40,72,0,0,48,40,1608.97,28.66,1572.12,409.41,76.8,115.2,3.9,24.94,0,1637.63,3840,0.340343
1059,G11,Caja de Seguro Social,6,Completo,monto,5000,,72,0,0,48,129.79,5000,89.06,4885.49,1272.27,598.07,373.79,12.5,25,203.56,5089.06,12459.74,0.333694
1060,G11,Caja de Seguro Social,6,Completo,letra,,40,72,0,0,48,40,1561.17,27.81,1525.42,397.25,184.32,115.2,3.9,24.93,0,1588.98,3840,0.322027
1061,G11,Caja de Seguro Social,6,Baja,monto,5000,,72,0,0,48,125.96,5000,89.06,4885.49,1272.27,241.84,362.76,12.1,25,203.56,5089.06,12092.08,0.352909
1062,G11,Caja de Seguro Social,6,Baja,letra,,40,72,0,0,48,40,1608.97,28.66,1572.12,409.41,76.8,115.2,3.9,24.94,0,1637.63,3840,0.340343
1063,G11,Caja de Seguro Social,7,Completo,monto,5000,,72,0,0,48,128.12,5000,89.06,4885.49,1272.27,442.78,368.98,12.3,25,203.56,5089.06,12299.44,0.341799
1064,G11,Caja de Seguro Social,7,Completo,letra,,40,72,0,0,48,40,1581.66,28.17,1545.43,402.46,138.24,115.2,3.9,24.94,0,1609.83,3840,0.329755
1065,G11,Caja de Seguro Social,7,Baja,monto,5000,,72,0,0,48,125.96,5000,89.06,4885.49,1272.27,241.84,362.76,12.1,25,203.56,5089.06,12092.08,0.352909
1066,G11,Caja de Seguro Social,7,Baja,letra,,40,72,0,0,48,40,1608.97,28.66,1572.12,409.41,76.8,115.2,3.9,24.94,0,1637.63,3840,0.340343
1067,G8,Contraloria General,1,Completo,monto,5000,,48,1,0,48,107.54,5000,122.5,2600,1750,510.07,306.04,10.3,25,0,5000,10323.91,0.251608
1068,G8,Contraloria General,1,Completo,letra,,200,48,1,0,48,200,9101.85,223,4732.96,3185.65,948.85,569.31,19,24.97,394.41,9101.85,19200,0.262449
1069,G8,Contraloria General,1,Completo,monto,5000,,48,0,1,48,97.93,5000,125.58,1472.64,1793.95,470.04,282.02,9.5,25,222.11,5125.58,9400.84,0.198324
1070,G8,Contraloria General,1,Completo,letra,,200,48,0,1,48,200,10227.08,256.86,3012.17,3669.38,960,576,19.2,25.01,454.3,10483.94,19200,0.198737
1071,G8,Contraloria General,1,Completo,monto,5000,,48,1,1,48,94.35,5000,122.5,1436.56,1750,446.77,268.06,9,25,0,5000,9057.89,0.193772
1072,G8,Contraloria General,1,Completo,letra,,200,48,1,1,48,200,10345.34,253.46,2972.35,3620.87,947.33,568.4,19,24.95,448.3,10345.34,19200,0.20534
1073,G8,Contraloria General,7,Completo,monto,5000,,48,1,0,48,129.03,5000,87.5,5200,1250,442.77,368.97,12.3,25,0,5000,12386.54,0.355114
1074,G8,Contraloria General,7,Completo,letra,,200,48,1,0,11,200,2708.71,47.4,650.09,677.18,156.69,130.58,4.4,24.95,0,2708.71,4400,0.454387
1075,G8,Contraloria General,7,Completo,monto,5000,,48,0,1,48,108.86,5000,89.06,3143.37,1272.27,376.21,313.51,10.5,25,220.53,5089.06,10450.45,0.261534
1076,G8,Contraloria General,7,Completo,letra,,200,48,0,1,11,200,2895.03,51.57,396.95,736.65,158.4,132,4.5,24.9,0,2946.6,4400,0.347049
1077,G8,Contraloria General,7,Completo,monto,5000,,48,1,1,48,105.45,5000,87.5,3088.36,1250,361.29,301.07,10.1,25,0,5000,10123.32,0.255355
1078,G8,Contraloria General,7,Completo,letra,,200,48,1,1,11,200,2912.26,50.96,392.32,728.07,156.57,130.47,4.4,24.95,0,2912.26,4400,0.362799
1079,G12,Contraloria General,1,Completo,monto,5000,,48,1,0,48,146.19,5000,177.6,5200,2537.15,665.13,415.71,13.9,25,0,5000,14034.49,0.404703
1080,G12,Contraloria General,1,Completo,letra,,200,48,1,0,48,200,6730.84,239.08,7000.07,3415.43,910.12,568.83,19,24.96,291.67,6730.84,19200,0.413899
1081,G12,Contraloria General,1,Completo,monto,5000,,48,0,1,48,127.43,5000,184.14,3202.1,2630.59,587.18,366.99,12.3,25,224.65,5184.14,12232.95,0.315671
1082,G12,Contraloria General,1,Completo,letra,,200,48,0,1,48,200,7854.04,289.25,5029.88,4132.15,921.6,576,19.2,25,352.88,8143.29,19200,0.316115
1083,G12,Contraloria General,1,Completo,monto,5000,,48,1,1,48,122.31,5000,177.6,3088.36,2537.15,555.08,346.92,11.6,25,0,5000,11741.71,0.314591
1084,G12,Contraloria General,1,Completo,letra,,200,48,1,1,48,200,8022.26,284.95,4955.12,4070.74,907.92,567.45,19,24.93,347.63,8022.26,19200,0.32477
1085,G12,Contraloria General,7,Completo,monto,5000,,48,1,0,48,129.03,5000,87.5,5200,1250,442.77,368.97,12.3,25,0,5000,12386.54,0.355114
1086,G12,Contraloria General,7,Completo,letra,,200,48,1,0,11,200,2708.71,47.4,650.09,677.18,156.69,130.58,4.4,24.95,0,2708.71,4400,0.454387
1087,G12,Contraloria General,7,Completo,monto,5000,,48,0,1,48,108.86,5000,89.06,3143.37,1272.27,376.21,313.51,10.5,25,220.53,5089.06,10450.45,0.261534
1088,G12,Contraloria General,7,Completo,letra,,200,48,0,1,11,200,2895.03,51.57,396.95,736.65,158.4,132,4.5,24.9,0,2946.6,4400,0.347049
1089,G12,Contraloria General,7,Completo,monto,5000,,48,1,1,48,105.45,5000,87.5,3088.36,1250,361.29,301.07,10.1,25,0,5000,10123.32,0.255355
1090,G12,Contraloria General,7,Completo,letra,,200,48,1,1,11,200,2912.26,50.96,392.32,728.07,156.57,130.47,4.4,24.95,0,2912.26,4400,0.362799
1091,G8,Contraloria General,3,Completo,capacidad,,,60,0,0,60,100,4416.39,31.13,5870.72,444.75,840,360,12,25,0,4447.52,11999.99,0.289576
1092,G9,Contraloria General,3,Completo,capacidad,,,60,0,0,60,299.69,13394.24,94.42,17805.03,1348.87,2517.4,0,36,25,741.88,13488.66,35962.84,0.318788
1093,G10,Contraloria General,3,Completo,capacidad,,,60,0,0,60,212.5,9187.56,64.77,12213.07,925.23,1785,765,25.6,25,508.88,9252.33,25500.11,0.298895
1094,G11,Caja de Seguro Social,3,Completo,capacidad,,,60,0,0,48,35,1444.01,10.18,1396.02,145.42,235.2,100.8,3.4,25,0,1454.19,3360.03,0.276496
1095,G12,Contraloria General,3,Completo,capacidad,,,60,0,0,60,67.5,2842.41,50.63,3818.81,723.26,388.8,243,8.2,25,0,2893.04,8100.11,0.327468
